date,ar_scale,discharge_cfs,prism_3d_tot,daymet_3d_tot,pnnl_3d_tot,conus_3d_tot,ucla_3d_tot,gridmet_3d_tot,hrrr_3d_tot
1988-06-02,2.0,19700,22.065399169921875,28.64750862121582,23.16277313232422,18.666675567626957,14.953350067138672,29.845136186770432,
1988-06-03,2.0,22400,32.42196273803711,23.731294631958008,34.3979377746582,35.97001647949219,35.65251159667969,29.590856031128407,
1988-06-20,0.0,24500,0.7271941900253296,0.4437156915664673,7.244647979736328,1.065661907196045,3.805140495300293,1.3081712062256825,
1988-06-21,2.0,25100,0.2421269714832306,0.1766855865716934,0.0457066819071769,0.0007073889137245,0.3609170913696289,1.005836575875489,
1988-06-22,2.0,26400,0.2081428468227386,0.1830885410308838,3.3793325424194336,0.0339120291173458,1.0447897911071775,1.005836575875489,
1988-06-26,0.0,24700,0.0,0.0,3.2546932697296143,0.3819891512393951,0.3396207988262176,0.0,
1988-07-01,1.0,15500,17.495141983032227,20.399852752685547,2.412703514099121,14.463619232177734,24.658832550048828,12.56011673151752,
1988-07-02,1.0,16800,35.76521301269531,27.52109146118164,14.514396667480469,11.939345359802246,16.209854125976562,34.37470817120625,
1988-07-04,0.0,19300,25.45439910888672,9.551010131835938,14.655762672424316,6.875329494476318,11.144880294799805,22.564396887159543,
1988-07-12,1.0,19800,14.143280029296877,23.910511016845703,5.030726432800293,14.453146934509276,12.046746253967283,24.94922178988328,
1988-07-13,1.0,22600,24.177133560180664,24.53616142272949,14.208648681640623,22.647897720336918,20.532888412475582,24.33093385214009,
1988-07-20,0.0,20600,0.0,0.0,0.0,1.48143853948568e-05,0.0012319136876612,0.3075875486381323,
1988-07-22,0.0,19400,0.0,0.0,2.4826683784340275e-06,0.000793999119196,0.0080510349944233,0.0198443579766537,
1988-07-26,0.0,17300,0.0,0.0,3.689470759127289e-06,4.131607340696064e-07,0.0066821333020925,0.0,
1988-07-30,0.0,15100,0.018365079537034,0.0,0.0132644493132829,8.537264511687681e-05,0.0532039739191532,0.0,
1988-08-06,0.0,11700,2.6821489334106445,2.352686882019043,0.1136920452117919,0.2862845361232757,0.1807975769042968,2.2180933852140097,
1988-08-08,1.0,11100,0.9561053514480592,0.0602501966059207,0.106121689081192,0.3326514065265655,0.6097401976585388,0.2854085603112844,
1988-08-09,1.0,11100,0.0788710266351699,0.4809622764587402,0.1531714797019958,0.1166862323880195,0.69873046875,0.1937743190661476,
1988-08-10,0.0,10300,0.1024722158908844,0.4809622764587402,0.1721580326557159,0.1335890442132949,0.7321321964263916,0.1937743190661476,
1988-08-13,0.0,10500,0.0,0.0,0.0007506709080189,0.0076708225533366,0.0215323213487863,0.0,
1988-09-06,0.0,7820,0.9040595293045044,4.352795600891113,0.0035978746600449,0.5834391713142395,1.5758777856826782,4.55817120622568,
1988-09-13,0.0,7670,0.0226170644164085,0.0,0.0004915347672067,0.0,0.0,0.0,
1988-09-15,0.0,6800,0.067853182554245,0.1628807336091995,0.0028883859049528,9.324921848019584e-05,0.0006030919612385,1.0029182879377438,
1988-09-18,1.0,7430,11.598443031311035,27.283233642578125,3.2678143978118896,2.167408943176269,1.3786572217941284,20.740661478599232,
1988-09-19,1.0,8740,40.12146759033203,31.633140563964844,33.09880065917969,33.86273956298828,30.238142013549805,42.32937743190664,
1988-09-24,1.0,7720,13.894380569458008,43.70932769775391,2.7175164222717285,17.53505516052246,7.336673736572266,53.51848249027238,
1988-09-25,1.0,14500,57.37986755371094,60.33895492553711,65.00226593017578,58.44595336914063,49.07005310058594,83.29824902723736,
1988-09-28,1.0,16700,42.22285461425781,31.095563888549805,22.899938583374023,25.07965850830078,18.376487731933597,26.790856031128413,
1988-09-29,1.0,12600,34.39020919799805,15.182735443115234,17.492721557617188,21.64613151550293,15.734819412231444,13.459533073929968,
1988-10-03,0.0,9900,0.0584067553281784,0.1272208243608474,0.0202534329146146,3.587172250263393e-05,0.0041495729237794,0.3889105058365756,
1988-10-04,0.0,9850,0.6898154020309448,0.6591188907623291,0.020253574475646,0.000269593525445,0.0032557663507759,1.8188715953307388,
1988-10-05,0.0,10200,2.9832072257995605,1.8461302518844604,0.2269617766141891,0.000796039472334,0.0508171394467353,2.0678988326848247,
1988-10-12,2.0,7100,1.604722499847412,2.3506083488464355,0.0010162328835576,0.002545443829149,0.0393689610064029,0.5085603112840468,
1988-10-13,2.0,6820,5.220823764801025,18.89448356628418,9.811213493347168,0.8465330600738525,2.3553030490875244,34.536964980544745,
1988-10-14,4.0,9370,31.77228355407715,57.18262481689453,40.912933349609375,30.52557945251465,29.456165313720703,85.75252918287941,
1988-10-15,4.0,25000,91.7646026611328,103.70711517333984,78.67964172363281,63.5024642944336,53.643165588378906,137.76789883268486,
1988-10-16,4.0,42200,163.330810546875,120.60743713378906,96.55825805664062,116.38287353515624,98.68815612792967,153.681906614786,
1988-10-17,4.0,43700,155.55372619628906,82.70215606689453,65.48095703125,86.71315002441406,71.67403411865234,110.4379377431906,
1988-10-21,1.0,16400,18.429590225219727,15.155828475952148,18.86081314086914,9.732536315917969,14.750225067138672,14.192607003891048,
